0.115551,2.158881,1
-1.342340,-3.716927,1
4.304362,1.736673,1
2.135791,0.138084,1
-5.065217,5.160252,1
-4.920669,3.584970,1
1.348546,-0.616419,1
-0.905019,-2.913994,1
0.411483,0.886557,1
0.340136,-0.383436,1
2.283758,-3.432787,1
4.070514,2.411703,1
-0.877021,1.868161,1
-1.351554,-2.211088,1
-1.186899,1.539159,1
3.478940,-1.895262,1
0.476784,-9.108204,1
-2.267310,-0.105675,1
-6.135482,-3.609475,1
-2.371813,4.848718,1
-4.226717,0.165014,1
1.887135,1.024647,1
0.624759,-1.316843,1
-2.486199,1.545096,1
0.293026,-2.729779,1
3.867336,0.980072,1
-0.898022,2.192787,1
1.760276,-5.745981,1
1.072963,-0.229524,1
4.530790,0.731329,1
7.789503,-1.600752,1
1.168998,0.318599,1
-1.626885,2.288277,1
0.427278,0.707095,1
4.035071,3.509385,1
-2.818845,0.928738,1
-3.577067,0.517149,1
-0.973866,-5.357961,1
2.053732,2.556363,1
1.847135,-5.095797,1
0.744926,0.061124,1
0.572995,-1.813949,1
-3.817719,4.023461,1
0.648971,-1.558981,1
1.332161,2.977053,1
-0.571459,0.103109,1
-2.181564,-1.817103,1
-0.360524,4.072520,1
-1.149443,0.163363,1
-2.652745,-1.488886,1
0.027418,-1.891942,1
3.517875,1.268766,1
-2.802148,4.718078,1
3.790886,0.147193,1
0.224157,2.641779,1
-6.243705,0.852305,1
9.330847,-2.610631,1
-3.640900,2.696369,1
-2.102105,-1.696487,1
-2.445924,2.310898,1
3.027608,4.467712,1
-1.666113,-0.474103,1
5.631943,-3.655503,1
6.671444,4.853907,1
-5.852244,0.233218,1
2.755207,3.192696,1
5.735596,-1.520965,1
4.941970,0.254661,1
3.941539,-3.137361,1
-0.440697,0.068156,1
0.059573,-8.020167,1
-4.943578,4.751501,1
7.530633,-1.266472,1
-6.929641,-0.311506,1
2.739949,-0.410387,1
-0.308117,-1.008286,1
-2.178850,-2.084028,1
-0.830930,-1.049221,1
-3.927981,-0.524612,1
0.002346,4.979820,1
-4.662044,-8.136950,1
3.077592,2.212033,1
-3.396662,5.361029,1
4.302885,2.214145,1
3.874626,0.593695,1
1.231398,0.429449,1
6.263976,-1.182408,1
0.195714,0.048248,1
-0.323162,-2.797924,1
5.204753,1.715674,1
4.927382,0.242508,1
-1.049716,3.661945,1
0.593480,0.438952,1
-6.500758,1.404615,1
2.304343,1.014398,1
-0.965065,-1.256436,1
-2.538719,1.188589,1
-0.755207,3.176194,1
-4.450930,1.713455,1
2.499401,1.553180,1
1.213109,0.083837,2
1.060556,-0.935894,2
0.284082,0.260132,2
0.128109,-0.253203,2
-1.200740,0.359806,2
0.632940,-0.330794,2
0.865013,-1.745534,2
0.080550,-0.647244,2
0.178809,0.412435,2
-0.226284,2.039633,2
-0.908586,-2.124920,2
1.265286,1.551049,2
-0.172504,-0.715853,2
0.183164,0.732836,2
-2.103143,-0.911091,2
1.593022,-1.280577,2
-0.239727,0.760710,2
-0.668096,0.321735,2
-0.954007,-0.866069,2
-0.963089,-0.236375,2
-1.249252,0.486466,2
-0.478661,0.248420,2
-0.541546,-0.653896,2
0.560895,0.086443,2
0.667392,0.177508,2
1.329675,-2.134802,2
-1.466727,1.713985,2
0.657065,-0.403092,2
0.101279,0.496645,2
-0.959984,-0.511053,2
2.225446,-1.817642,2
1.089482,-0.300778,2
-1.113307,0.065782,2
0.087183,1.591638,2
0.844199,-0.718371,2
1.619922,0.641909,2
0.042489,-1.041456,2
0.078807,0.013943,2
-0.498907,2.551400,2
-0.078545,-0.540839,2
-0.662633,-0.948464,2
0.022816,1.552855,2
-1.077234,0.869526,2
1.774181,0.372589,2
0.215789,0.111065,2
-0.015552,-0.065815,2
1.457747,0.300897,2
1.310627,0.633784,2
0.633882,0.101697,2
-0.539257,-0.679504,2
0.633342,-0.515300,2
-0.467699,0.482627,2
-0.220041,-0.069274,2
0.455318,-0.993321,2
1.963515,0.171734,2
0.292495,-0.378782,2
0.280751,0.860383,2
0.224041,0.009946,2
-0.069984,0.782352,2
-0.294920,0.035697,2
0.629408,0.481114,2
-0.655216,0.662065,2
-1.060341,-0.707306,2
1.590385,1.104283,2
-0.573740,1.473032,2
0.321121,0.175208,2
-0.436883,0.632669,2
1.619938,-1.090161,2
-0.820813,-0.300827,2
0.398094,2.041745,2
-0.885689,-0.093907,2
-0.762732,-0.479265,2
-0.610703,1.025622,2
-0.316767,1.479078,2
0.836389,-0.664728,2
-0.279447,0.052355,2
-1.046612,-1.276823,2
0.013656,-0.046151,2
-0.054104,1.038112,2
0.573238,0.299304,2
-0.414579,-1.315916,2
-1.382897,0.130689,2
1.320334,0.066119,2
-0.405387,0.451215,2
0.676432,0.315846,2
-0.245269,0.723702,2
-1.188282,1.441353,2
0.015943,0.447233,2
-0.693386,0.608593,2
2.220706,-0.468723,2
-1.648442,-0.834600,2
0.269841,0.032954,2
2.213398,-0.962430,2
-1.435269,0.606950,2
0.921800,0.529722,2
-0.342304,0.139828,2
-1.405922,0.450007,2
1.141414,-0.580642,2
-0.796062,1.949393,2
-1.072035,-0.456013,2
