-0.073040,-0.068861,1
1.330259,0.120024,1
-0.240956,-0.771250,1
-0.222805,1.669895,1
0.402803,1.349724,1
-0.056512,0.194620,1
1.632836,0.143140,1
-0.431471,-0.134760,1
0.880074,-0.030733,1
-0.529654,-0.686936,1
0.821424,-0.400639,1
1.154321,-0.742815,1
0.752619,0.630993,1
0.834107,-0.791591,1
0.815140,-0.509238,1
-0.891250,0.803029,2
-0.745514,-0.100927,2
-1.812888,-1.101611,2
-0.499638,0.587306,2
0.541344,-0.187588,2
0.540100,-2.168381,2
-0.467274,-0.695636,2
-1.071727,0.403946,2
-0.940455,0.239106,2
-1.614649,0.315854,2
