1.803619,1.573922,1
1.937787,2.480075,1
1.021361,-1.111189,1
1.374719,1.814150,1
1.221551,0.044842,1
1.988382,1.822115,1
-0.027277,1.241821,1
-1.167777,0.932322,1
1.452086,0.063163,1
1.186570,1.205471,1
0.750651,0.351459,1
0.606622,1.333320,1
-0.511925,1.351940,1
1.261731,0.098227,1
-0.275956,0.537278,1
0.717623,2.287027,1
1.375551,0.664512,1
1.019827,2.444945,1
0.904575,0.049321,1
0.005548,1.454170,1
2.578518,0.766114,1
1.151524,-0.374268,1
1.114476,2.689588,1
-0.313654,0.444772,1
0.683968,2.735571,1
2.696372,0.116033,1
-0.548394,0.533329,1
1.431582,0.876357,1
-1.076795,1.290583,1
2.178215,2.860292,1
0.584378,0.591686,1
2.555605,2.779328,1
1.068863,1.493301,1
1.305569,0.469889,1
1.901075,0.497227,1
2.201720,0.653685,1
-0.330867,1.600790,1
1.952103,1.606445,1
0.676064,0.710189,1
1.444165,2.525186,1
-0.832075,0.983842,1
2.100567,2.285798,1
2.050587,0.708875,1
1.800768,2.646973,1
2.034970,0.535522,1
0.447737,1.555309,1
0.968173,2.166030,1
-0.622648,0.808764,1
1.073084,-0.200354,1
0.432768,1.286493,1
-1.308012,-0.954686,2
-0.610279,-1.032796,2
0.906133,-0.217539,2
-0.986699,0.142387,2
-0.967302,0.091611,2
1.488245,-0.269760,2
-2.022419,-1.456825,2
-2.058554,0.702722,2
-1.935385,-0.861953,2
0.156567,-0.820044,2
-0.164586,-0.991029,2
-1.733655,-0.336558,2
-1.309434,-0.096299,2
-2.707237,-0.820960,2
-0.567512,0.730318,2
-1.803485,-1.456571,2
0.728923,-1.009121,2
-2.104789,-1.303422,2
-2.948563,-2.180687,2
-0.521472,-2.213824,2
-3.276212,-0.484028,2
-1.822523,-1.848004,2
-0.535422,-0.426156,2
-1.533572,-1.442081,2
0.195757,-0.686051,2
1.962134,-1.151561,2
0.437109,-0.243752,2
-0.320132,0.513597,2
-0.403618,0.624710,2
-0.229484,-1.340539,2
-0.155864,0.100894,2
-0.654091,-0.705156,2
0.095103,1.017722,2
-0.937409,-2.659162,2
-0.237923,0.700559,2
-1.318279,-2.407037,2
-0.775808,0.123346,2
-1.711631,-1.272038,2
-1.263549,-0.791834,2
-1.900596,-0.236042,2
1.327393,-1.964370,2
-0.042687,-0.731883,2
-0.984103,-3.161145,2
-1.397766,1.193688,2
-0.670068,-1.519940,2
-1.889192,-0.184603,2
-0.628105,0.318356,2
-0.707158,-2.717181,2
-3.403239,0.853446,2
-2.812450,-0.303742,2
-1.904029,3.139071,3
0.046857,1.827340,3
-0.374641,1.035303,3
-0.197422,1.890790,3
0.598301,1.462530,3
-0.633773,2.198740,3
-2.202195,1.366986,3
-0.704551,2.513333,3
-1.621609,-0.029155,3
-2.304339,4.398515,3
-0.953613,3.289686,3
-2.479818,0.859656,3
0.612420,2.806179,3
-1.366629,2.265476,3
-1.621115,4.073861,3
-0.101153,2.092478,3
-2.331389,1.091690,3
0.936548,0.996191,3
-0.945095,1.549350,3
-1.828109,2.372987,3
-2.121617,1.792828,3
-1.569394,1.964695,3
-0.744951,1.033242,3
-2.488727,2.067188,3
-0.582608,1.007286,3
-0.966725,2.153196,3
-0.768412,0.946864,3
1.008402,3.550328,3
-1.913623,3.836256,3
-2.184822,3.241670,3
-1.762900,2.815421,3
-2.639630,2.840661,3
-1.846821,2.370471,3
-0.346738,0.308358,3
-0.654748,2.643631,3
-0.659320,3.274000,3
-3.074544,3.169166,3
-1.288454,1.865111,3
-1.345725,1.000291,3
-0.213576,3.105980,3
-1.985824,2.523106,3
-0.593772,2.202409,3
-1.002501,2.119051,3
-0.770422,1.392568,3
0.499938,2.058113,3
0.007883,2.434639,3
-0.453994,1.313385,3
0.792974,2.979423,3
-1.093029,3.838816,3
-1.603431,1.943594,3
